RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021
394910,46,"New Orleans, LA",Msa,LA,249900,249900,259000,269000,274500,274000,269900,269000,264950,264900,260000,259900,259000,265000,274000,275000,279900,279500,277000,275000,275000,275000,273000,269000,268000,269000,275000,279900,289000,292900,299000,309000,306800,305000,300000,302900,299000,299900,310000,329000,339900,339000,329900,325000,325000,330000,337875,335000
394425,47,"Buffalo, NY",Msa,NY,186879,197878,208877,214377,219985,219877,219877,217457,217787,208877,203488,197988,201178,208877,214487,219877,230876,230876,230975,219877,218887,217405,206787,208877,208864,208877,219877,229886,247375,258484,251885,241875,241875,235386,227686,228786,229900,249900,259900,274900,269900,259900,249900,239900,235000,229900,229900,229000
395012,48,"Raleigh, NC",Msa,NC,343251,350060,364351,369242,369242,367314,364351,359555,354760,345169,344306,341333,340374,346732,361675,373078,373941,369242,362432,359651,359651,354855,349101,345169,345169,354846,364351,357723,372023,381169,383532,385930,388423,389900,385000,388790,388947,394995,400000,400922,410000,416957,425000,430000,431000,430000,433300,429900
394388,49,"Birmingham, AL",Msa,AL,207000,214900,230000,239900,244500,244899,242000,240000,237000,229800,229900,229900,229900,240415,250000,259900,269900,271205,276900,272085,274305,274900,269900,265000,265000,269480,270000,269900,282500,285000,285000,279900,273330,277100,277900,279900,279900,284900,286100,298900,299900,295000,289900,292750,293900,306400,309400,299945
395053,50,"Salt Lake City, UT",Msa,UT,421490,424642,442460,452577,452576,448888,453103,447729,442460,430975,428788,431923,432018,441723,453097,468909,474177,474177,465748,461533,455210,453103,462586,468909,479446,499467,504735,482177,496580,515273,525810,521595,523703,508898,526758,537401,,,,,,,,,,,,
395031,51,"Rochester, NY",Msa,NY,193580,209186,219258,226895,232318,232318,217930,213613,210182,204648,199114,209186,219092,237852,249031,260420,256779,256779,254454,243386,230105,221250,215716,210182,221250,243486,260088,276590,276590,276590,278804,272639,249031,249031,249031,265522,268000,279900,271950,260000,249900,249000,239900,227700,214900,210000,209000,197900
394640,52,"Grand Rapids, MI",Msa,MI,274900,289400,299900,312500,309900,309900,299000,285900,279900,284900,284900,289900,289900,299900,314900,324900,319900,314900,309000,299900,299000,289900,288900,289000,299000,309900,319900,325000,329900,340000,340000,339000,330000,324900,328900,335530,339900,359900,367750,369900,381450,384900,387095,379950,375925,371030,377000,391950
395167,53,"Tucson, AZ",Msa,AZ,277027,282262,291499,296009,297555,291397,292526,296631,297555,295502,292526,293039,296631,302790,307922,317160,317673,307819,306895,306895,306895,306895,306895,306434,307819,318083,323318,310488,328347,347952,359140,359140,343025,337688,347952,344760,347000,360000,384900,390415,390000,393000,385000,381340,375000,370000,371430,372990
753924,54,"Urban Honolulu, HI",Msa,HI,913843,909434,881875,879671,880773,880773,880773,881875,898411,876364,870852,879671,887387,876364,869750,855419,865340,880773,881765,879671,880773,892899,909434,909434,909434,920457,909434,891735,898411,916324,935890,986598,991008,991008,989905,992000,,,,,,,,,,,,
395169,55,"Tulsa, OK",Msa,OK,197332,202030,211333,216020,216031,214716,211427,211427,211427,211427,211427,211333,214246,220824,230221,234825,243376,234919,237738,234919,243376,244316,247135,247980,241967,246665,257471,260760,271566,281433,281903,281903,281903,285000,284340,284340,285000,285000,324900,315900,319900,300000,299000,294000,295000,299500,289238,290800
394619,56,"Fresno, CA",Msa,CA,335852,330674,339985,346186,350319,348769,348769,340915,335852,335852,330685,329651,325518,329651,335852,350319,361583,366853,371917,361686,361583,359103,351249,356416,356519,359330,371917,365086,377187,389888,399054,399357,392688,391655,394047,390931,392550,390000,399000,420000,440000,435000,425000,429000,444000,449900,450000,465000
395238,57,"Worcester, MA",Msa,MA,312445,328177,333282,349013,359432,362547,363599,354118,353181,343700,338595,333386,338491,346826,367246,384436,390583,394854,384436,374955,364641,364641,364537,364537,364537,364641,395792,406210,416628,437465,432360,416731,416628,406210,406210,416628,,,,,,,,,,,,
394415,58,"Stamford, CT",Msa,CT,853559,926683,949148,926683,942409,914327,891862,858165,848055,853559,841316,842327,849179,892986,897479,892986,875013,841316,830083,810988,814358,819862,818851,830083,835587,881753,886246,881753,915451,953641,954764,971501,942409,953641,953641,964874,970000,1195000,1160000,1100000,1095000,940000,860000,779000,785000,789900,849999,849999
394312,59,"Albuquerque, NM",Msa,NM,237453,238502,247947,257487,257583,257487,248043,247947,243273,247566,247089,247089,247947,257487,266169,270462,271893,274278,275504,272751,271893,271893,270939,269975,276663,289065,295743,300513,314823,332940,333903,333903,333903,337500,330990,332225,342500,345000,360000,360000,374800,375000,375000,375000,385000,398990,392990,388990
394308,60,"Albany, NY",Msa,NY,237288,240466,243538,242585,243538,253178,254132,253178,248941,253178,254132,252013,248941,254132,260488,264725,264725,264831,270127,264723,258475,262606,263311,259534,258369,263771,274682,276483,285911,306144,312500,307098,,297823,292688,297823,,,,,,,,,,,,
394938,61,"Omaha, NE",Msa,NE,277783,291777,297730,308375,307556,299270,297731,297235,288700,278280,276890,281753,287708,304773,322542,325520,322542,317580,317580,309446,296739,287212,286715,287807,295250,310633,315595,313444,322542,327504,327008,322542,315496,317217,314595,319840,321400,337000,340000,340000,339000,325000,315000,318075,311000,316000,328825,359000
394908,62,"New Haven, CT",Msa,CT,285663,300046,314238,325764,323764,329479,323764,314238,313381,309476,299950,290520,295188,303856,314238,323764,322906,319096,313381,304713,300046,301951,300046,299950,299950,308831,319096,322906,342814,357197,371389,361865,347577,350000,349000,339000,349900,364900,385000,399900,399900,394900,379999,379900,369999,375000,369000,350000
394357,63,"Bakersfield, CA",Msa,CA,250261,259890,268653,269519,269615,269615,268653,264705,258626,255124,250357,250261,245543,250261,255172,268980,268653,268653,269519,264801,259890,255172,255172,255172,259890,264705,269567,268653,268653,274430,281170,288777,298407,303317,301343,288777,289995,295000,300000,319000,330000,330000,335000,325000,325000,334000,349900,350000
394753,64,"Knoxville, TN",Msa,TN,252044,256421,266316,280588,285346,284489,275831,266316,263081,261178,256802,261559,256802,258824,271169,280588,285346,285346,293380,285346,280684,274975,266316,265365,261654,272977,285346,285441,299713,318742,331111,328257,313034,315000,299900,298500,298990,299900,310925,350000,349900,345000,336000,339900,340000,329900,329900,334990
394653,65,"Greenville, SC",Msa,SC,256175,262072,270055,274242,277601,278532,274806,270265,260833,259901,260740,257013,256175,260833,273874,279371,279371,277601,267901,265490,260917,262350,262277,257097,259901,270055,272850,268285,279371,288779,288313,285356,284028,285000,282900,278307,279000,288990,298500,311625,309900,321900,325900,328900,330245,324900,320990,324900
394952,66,"Ventura, CA",Msa,CA,829900,839000,839900,849000,800000,799900,799000,774999,749000,749000,730000,725000,739000,755000,765000,779900,799000,819000,820000,829000,849000,849000,834900,865000,874900,899900,929000,869000,899000,935000,951250,960000,950000,949000,932314,990000,,,,,,,,,,,,
394318,67,"Allentown, PA",Msa,PA,240116,245685,256605,261955,265777,271892,270691,260972,251145,251036,248961,245685,245576,251144,261955,267524,272875,278432,282811,272875,272875,271892,267524,267415,267524,280627,297006,294713,300282,305742,316660,319708,316552,327471,327471,327580,330000,347995,349900,349350,350000,340000,330000,339320,349900,349000,349900,350000
